Rank,RankPowerlaw,Artist,Title,Year,SpotifyPlayCount,WikiWordCount,Followers,Popularity,Prediction,Error,Grammy,GenreRaw,Genre,beat,country,easyListening,folkORfunk,instrumental,jazz,pop,popRock,r&b,rock,rockabilly,sunshinePop,traditionalPop
39,-0.02898729,Carla Thomas,B-A-B-Y,0.515091963,16.04389234,-0.498475945,-0.216736888,0.325501992,14.81073778,1.233154552,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
63,-0.547947006,Ben E. King,Stand By Me,-1.221846051,17.90722923,-0.286729111,0.648448706,1.009370954,14.97159592,2.935633305,0,"r&b, pop",r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
64,-0.564988752,Ben E. King,Spanish Harlem,-1.221846051,15.21647774,-0.286729111,0.648448706,1.009370954,14.96308446,0.253393286,0,"rhythm and blues, soul",r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
65,-0.581766275,Ike and Tina Turner,It's Gonna Work Out Fine,-1.221846051,12.41350949,0.572636804,0.376048972,0.272896687,14.1324003,-1.718890805,0,soul,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
66,-0.598287642,The Echoes,Baby Blue,-1.221846051,10.30122286,0.222221822,-0.737827319,-0.779209408,11.43803354,-1.136810681,0,"rock & roll, r&b",beat,1,0,0,0,0,0,0,0,0,0,0,0,0
67,-0.614560559,Buzz Clifford,Baby Sittin' Boogie,-1.221846051,11.4222346,-1.220634212,-1.749566519,-1.831315503,10.43729662,0.984937983,0,,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
69,-0.646390163,Little Caesar and The Romans,Those Oldies But Goodies,-1.221846051,12.56532975,-1.65169801,-1.875562915,-1.35786776,11.83787961,0.727450143,0,pop,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
72,-0.692445137,Bert Kaempfert,Wonderland By Night,-1.221846051,12.7668392,0.065637132,-0.133867203,0.062475468,13.48189859,-0.715059386,0,,jazz,0,0,0,0,0,1,0,0,0,0,0,0,0
32,0.185085592,Bert Kaempfert,Red Roses for a Blue Lady,0.16770436,12.59098805,0.065637132,-0.133867203,0.062475468,13.30860216,-0.717614115,0,jazz,easyListening,0,0,1,0,0,0,0,0,0,0,0,0,0
73,-0.707371284,Tony Orlando,Bless You,-1.221846051,11.20187923,0.07915588,-0.373953501,-0.095340446,12.52631937,-1.324440144,0,,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
76,-0.75095282,Rosie and The Originals,Angel Baby,-1.221846051,14.9802033,-0.821630363,-0.378112786,-0.200551055,13.3639958,1.616207507,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
77,-0.765098492,Curtis Lee,Pretty Little Angel Eyes,-1.221846051,13.64980656,0.003763998,-1.155337848,-0.937025322,12.39998684,1.249819726,0,doo-wop,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
79,-0.792846898,Lonnie Donegan,Does Your Chewing Gum Lose Its Flavour (On The Bedpost Overnight),-1.221846051,12.22355887,0.21293559,-0.433051008,-0.779209408,11.59975491,0.623803952,0,"pop, doo-wop",instrumental,0,0,0,0,1,0,0,0,0,0,0,0,0
84,-0.859255986,Matt Monro,My Kind Of Girl,-1.221846051,12.63693256,-0.136324638,0.245043037,0.167686078,12.58932585,0.047606705,0,"skiffle, novelty song",easyListening,0,0,1,0,0,0,0,0,0,0,0,0,0
86,-0.884719009,Jimmy Dean,Big Bad John,-1.221846051,14.82340205,-0.078639316,-0.215350528,-0.410972274,12.40965995,2.413742105,1,,country,0,1,0,0,0,0,0,0,0,0,0,0,0
85,-0.872062391,Jimmy Dean,P.T. 109,-0.874458448,11.41072661,-0.078639316,-0.215350528,-0.410972274,13.23439059,-1.823663973,0,"country, pop",r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
92,-0.957699144,Eddie Hodges,I'm Gonna Knock On Your Door,-1.221846051,13.25001929,-0.996924813,-1.340778724,-1.042235931,11.17864731,2.071371987,0,pop,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
96,-1.003754117,Eddie Hodges,"(Girls, Girls, Girls) Made To Love",-0.874458448,10.32957195,-0.996924813,-1.340778724,-1.042235931,12.33246609,-2.002894147,0,pop,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
95,-0.992422824,Dave Brubeck,Take Five,-1.221846051,17.71704873,0.585608423,0.267110754,0.535923211,13.92140734,3.79564139,0,,jazz,0,0,0,0,0,1,0,0,0,0,0,0,0
97,-1.014967985,Don Gibson,Sea Of Heartbreak,-1.221846051,13.90016783,-1.05398409,-0.239718631,-0.35836697,12.39125128,1.508916553,0,west coast cool jazz,country,0,1,0,0,0,0,0,0,0,0,0,0,0
1,3.935457318,Acker Bilk,Stranger On The Shore,-0.874458448,13.73361372,-0.416751551,-0.342566701,-0.147945751,14.60720935,-0.873595633,0,country,easyListening,0,0,1,0,0,0,0,0,0,0,0,0,0
3,2.746617609,Dee Dee Sharp,Mashed Potato Time,-0.874458448,13.55556686,-1.198137496,-0.625925408,-0.673998798,14.66387337,-1.108306513,0,easy listening,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
90,-0.933915142,Dee Dee Sharp,Gravy (For My Mashed Potatoes),-0.874458448,12.4345778,-1.198137496,-0.625925408,-0.673998798,12.82563957,-0.391061776,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
96,-1.003754117,Dee Dee Sharp,Do the Bird,-0.527070846,10.90654296,-1.198137496,-0.625925408,-0.673998798,11.63012199,-0.723579025,0,,easyListening,0,0,1,0,0,0,0,0,0,0,0,0,0
4,2.435308628,Bobby Vinton,Roses Are Red (My Love),-0.874458448,14.67646277,-0.117438553,0.209617215,0.378107297,14.83507794,-0.158615165,0,,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
6,1.996543263,Bobby Vinton,Blue Velvet,-0.527070846,15.95825361,-0.117438553,0.209617215,0.378107297,13.43326959,2.524984014,0,pop,traditionalPop,0,0,0,0,0,0,0,0,0,0,0,0,1
52,-0.34029627,Bobby Vinton,Blue on Blue,-0.527070846,13.6681213,-0.117438553,0.209617215,0.378107297,12.26614034,1.401980957,0,traditional pop,traditionalPop,0,0,0,0,0,0,0,0,0,0,0,0,1
98,-1.026066836,Bobby Vinton,There! I've Said It Again,-0.179683243,13.17349936,-0.117438553,0.209617215,0.378107297,13.30919556,-0.135696204,0,traditional pop,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
43,-0.134644664,Bobby Vinton,Please Love Me Forever,0.862479565,13.20085658,-0.117438553,0.209617215,0.378107297,14.05875508,-0.857898506,0,pop,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2.193838623,David Rose,The Stripper,-0.874458448,12.6547026,-0.546431759,-1.477571443,-0.779209408,13.8090976,-1.154394997,0,pop,jazz,0,0,0,0,0,1,0,0,0,0,0,0,0
6,1.996543263,Shelley Fabares,Johnny Angel,-0.874458448,13.0658671,-0.926230283,-0.880864819,-1.147446541,12.77111368,0.294753418,0,jazz,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
7,1.829732414,Little Eva,The Loco-Motion,-0.874458448,16.02120428,-0.715979427,-0.418160169,-0.095340446,14.85087639,1.170327894,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
8,1.685234283,The Sensations,Let Me In,-0.874458448,10.76922156,-2.028358386,-1.379214081,-1.410473065,11.92038981,-1.151168247,0,"pop, rhythm and blues",easyListening,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1.340626413,Bruce Channel,Hey! Baby,-0.874458448,16.09046389,-1.144924075,-0.808554108,-0.200551055,13.4270455,2.663418382,0,,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
13,1.15985242,Gene Chandler,Duke Of Earl,-0.874458448,14.45212654,-0.398847717,-0.155603356,-0.305761665,14.37216607,0.079960468,0,pop,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
14,1.079658069,Freddy Cannon,Palisades Park,-0.874458448,13.21456692,-0.398847717,-0.659092721,-0.779209408,13.82294784,-0.608380918,0,"soul, doo-wop",rock,0,0,0,0,0,0,0,0,0,1,0,0,0
16,0.935159938,Claude King,Wolverton Mountain,-0.874458448,13.02369597,-0.549889495,-1.043452229,-1.25265715,12.34180611,0.681889858,0,rock and roll,country,0,1,0,0,0,0,0,0,0,0,0,0,0
19,0.74919587,Mary Wells,The One Who Really Loves You,-0.874458448,14.37509263,0.348268672,0.371029454,0.430712602,15.05787881,-0.682786183,0,country,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
70,-0.661960627,Mary Wells,You Beat Me To The Punch,-0.874458448,16.1282322,0.348268672,0.371029454,0.430712602,14.35307988,1.775152326,0,soul,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
7,1.829732414,Mary Wells,My Guy,-0.179683243,17.37909084,0.348268672,0.371029454,0.430712602,15.80044417,1.578646668,0,soul,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
21,0.640892704,Kenny Ball,Midnight In Moscow,-0.874458448,13.0220302,-0.23494782,-0.890085094,-0.726604103,13.36841556,-0.346385352,0,"soul, r&b, pop",jazz,0,0,0,0,0,1,0,0,0,0,0,0,0
22,0.590552068,Tommy Roe,Sheila,-0.874458448,13.4776111,-0.965599734,-0.287054338,-0.410972274,13.95005651,-0.472445405,0,,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
38,-0.000878475,Tommy Roe,Everybody,-0.527070846,9.983222521,-0.965599734,-0.287054338,-0.410972274,12.59698261,-2.613760086,0,"pop, rockabilly, lubbock sound",popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
43,-0.134644664,Tommy Roe,Hooray for Hazel,0.515091963,11.20201571,-0.965599734,-0.287054338,-0.410972274,12.84425597,-1.642240263,0,pop rock,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
44,-0.159522278,Tommy Roe,Sweet Pea,0.515091963,12.74797243,-0.965599734,-0.287054338,-0.410972274,12.83208334,-0.084110914,0,pop rock,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
6,1.996543263,Tommy Roe,Dizzy,1.557254771,14.64381475,-0.965599734,-0.287054338,-0.410972274,14.33746528,0.306349463,0,pop rock,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
24,0.496394574,The Orlons,The Wah-Watusi,-0.874458448,12.90227017,-0.786575061,-0.799494903,-1.042235931,13.18852501,-0.286254845,0,bubblegum pop,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
47,-0.230897277,The Orlons,South Street,-0.527070846,10.4981119,-0.786575061,-0.799494903,-1.042235931,12.93690253,-2.438790629,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
25,0.452219928,Joey Dee and The Starliters,Peppermint Twist,-0.874458448,13.0034965,-0.596020917,-1.329645522,-0.937025322,13.12596466,-0.122468157,0,,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
58,-0.45846394,Joey Dee and The Starliters,Shout,-0.874458448,12.23127732,-0.596020917,-1.329645522,-0.937025322,12.03011991,0.201157412,0,rock and roll,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
27,0.36893819,The Marvelettes,Playboy,-0.874458448,15.89633577,0.408714781,0.394907111,0.483317906,15.06202041,0.834315354,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
28,0.329583724,Nat King Cole,Ramblin' Rose,-0.874458448,13.18607781,0.774159364,1.198175545,1.430213392,14.08373661,-0.897658803,0,"pop, r&b",traditionalPop,0,0,0,0,0,0,0,0,0,0,0,0,1
70,-0.661960627,Nat King Cole,Those Lazy-Hazy-Crazy Days of Summer,-0.527070846,13.22796406,0.774159364,1.198175545,1.430213392,13.70281526,-0.474851194,0,,traditionalPop,0,0,0,0,0,0,0,0,0,0,0,0,1
87,-0.897229305,Nat King Cole,"That Sunday, That Summer",-0.527070846,12.42492299,0.774159364,1.198175545,1.430213392,13.58769819,-1.162775195,0,"jazz, pop",traditionalPop,0,0,0,0,0,0,0,0,0,0,0,0,1
30,0.254924568,Jay and The Americans,She Cried,-0.874458448,12.48669611,-0.661873743,-0.154272819,0.378107297,14.72555402,-2.238857907,0,,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
29,0.291610404,Jay and The Americans,Come a Little Bit Closer,-0.179683243,16.48430053,-0.661873743,-0.154272819,0.378107297,14.9519879,1.532312634,0,rock,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
24,0.496394574,Jay and The Americans,Cara Mia,0.16770436,13.5943201,-0.661873743,-0.154272819,0.378107297,15.15643062,-1.562110524,0,rock,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
56,-0.420490622,Jay and The Americans,This Magic Moment,1.557254771,13.81809621,-0.661873743,-0.154272819,0.378107297,13.69186255,0.126233663,0,rock,easyListening,0,0,1,0,0,0,0,0,0,0,0,0,0
34,0.119481959,Ketty Lester,Love Letters,-0.874458448,11.96247763,-0.892137395,-1.13622543,-1.094841236,12.89888111,-0.936403483,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
35,0.088113718,Claudine Clark,Party Lights,-0.874458448,12.43869513,-2.760823357,-1.844446322,-1.673499588,12.12605316,0.312641974,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
37,0.027979997,Bent Fabric,Alley Cat,-0.874458448,11.88811692,-1.080819812,-1.453037989,-1.778710198,10.88936921,0.998747707,1,,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
38,-0.000878475,The Isley Brothers,Twist And Shout,-0.874458448,16.64651936,0.092926583,1.080743779,0.956765649,15.52844131,1.118078049,0,pop,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
21,0.640892704,The Isley Brothers,It's Your Thing,1.557254771,17.15395343,0.092926583,1.080743779,0.956765649,16.57215241,0.581801018,1,"rock and roll, r&b",r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
39,-0.02898729,Richard Chamberlain,Theme From Dr. Kildare,-0.874458448,10.19958412,-0.323565533,-1.638146598,-1.831315503,10.75632709,-0.556742963,0,funk,instrumental,0,0,0,0,1,0,0,0,0,0,0,0,0
40,-0.056384412,Ace Cannon,Tuff,-0.874458448,10.41247148,-1.665564414,-1.287143406,-1.25265715,11.39149658,-0.979025094,0,,rockabilly,0,0,0,0,0,0,0,0,0,0,1,0,0
41,-0.083104993,Clyde McPhatter,Lover Please,-0.874458448,12.04139256,-0.141951383,-0.498969892,0.220291383,14.41896299,-2.37757043,1,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
42,-0.109181641,Barbara George,I Know (You Don't Love Me No More),-0.874458448,11.33996397,-1.673982188,-1.647585078,-1.673499588,12.04744265,-0.707478681,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
46,-0.207624799,Burl Ives,A Little Bitty Tear,-0.874458448,12.61423412,0.22068039,-0.215869828,1.061976259,14.25557271,-1.641338599,0,r&b,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
82,-0.833179338,Burl Ives,Funny Way Of Laughin',-0.874458448,11.05290385,0.22068039,-0.215869828,1.061976259,13.9494886,-2.89658475,1,"country, pop, nashville sound",pop,0,0,0,0,0,0,1,0,0,0,0,0,0
48,-0.253679772,Emilio Pericoli,Al Di La,-0.874458448,10.96907721,-2.136479425,-1.290904793,-1.463078369,11.15048364,-0.18140643,0,,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
49,-0.275992491,Ernie Maresca,Shout! Shout! (Knock Yourself Out),-0.874458448,11.71406878,-1.240093861,-1.904730145,-1.726104893,11.86711096,-0.153042183,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
50,-0.297854417,Don and Juan,What's Your Name,-0.874458448,12.68804499,-2.173841277,-1.738818549,-1.305262455,12.37820555,0.309839434,0,"rock and roll, doo-wop",r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
51,-0.319283405,The Corsairs,Smoky Places,-0.874458448,10.54712931,-2.000160827,-2.050322951,-2.094342026,10.65773535,-0.110606041,0,,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
53,-0.360908866,Booker T. and The M.G.'s,Green Onions,-0.874458448,17.54271364,0.548341222,0.379152458,0.430712602,14.64016982,2.90254382,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
72,-0.692445137,Booker T. and The M.G.'s,Groovin',0.862479565,12.86860081,0.548341222,0.379152458,0.430712602,14.99915767,-2.130556861,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
63,-0.547947006,Booker T. and The M.G.'s,Time Is Tight,1.557254771,14.42022644,0.548341222,0.379152458,0.430712602,15.27834415,-0.858117707,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
90,-0.933915142,Booker T. and The M.G.'s,Hang 'Em High,1.557254771,12.53529725,0.548341222,0.379152458,0.430712602,15.08948977,-2.554192518,0,soul,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
55,-0.400992283,Frankie Valli and The Four Seasons,Sherry,-0.874458448,16.76806008,0.739003894,0.733967886,0.85155504,15.06599937,1.70206071,0,,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
24,0.496394574,Frankie Valli and The Four Seasons,Walk Like A Man,-0.527070846,16.0975931,0.739003894,0.733967886,0.85155504,15.6093329,0.488260201,0,,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
56,-0.420490622,Joanie Sommers,Johnny Get Angry,-0.874458448,12.13682438,-0.578905092,-1.383397792,-1.35786776,11.16845544,0.968368944,0,rock,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
59,-0.476962314,"Dave ""Baby"" Cortez",Rinky Dink,-0.874458448,12.64193763,-1.397120571,-1.450883368,-1.305262455,12.32278033,0.319157298,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
60,-0.495149777,Henry Mancini,Moon River,-0.874458448,14.84989183,0.226831211,0.306427313,0.378107297,13.38245712,1.467434714,4,,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
48,-0.253679772,Henry Mancini,Days Of Wine and Roses,-0.527070846,12.565232,0.226831211,0.306427313,0.378107297,14.72803579,-2.162803788,0,pop,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
61,-0.513036606,Ray Stevens,Ahab The Arab,-0.874458448,12.18047788,0.284086518,-0.106087485,-0.410972274,12.38090141,-0.20042353,0,,instrumental,0,0,0,0,1,0,0,0,0,0,0,0,0
61,-0.513036606,Ray Stevens,Gitarzan,1.557254771,11.65799504,0.284086518,-0.106087485,-0.410972274,13.12415818,-1.466163144,0,novelty,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
63,-0.547947006,Gene Pitney,(The Man Who Shot) Liberty Valance,-0.874458448,13.56971743,0.024364258,0.109570724,0.009870164,13.37311899,0.196598441,0,pop,country,0,1,0,0,0,0,0,0,0,0,0,0,0
97,-1.014967985,Gene Pitney,Town Without Pity,-0.874458448,13.92541822,0.024364258,0.109570724,0.009870164,12.67224806,1.253170158,0,,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
27,0.36893819,Gene Pitney,It Hurts to Be in Love,-0.179683243,12.0295741,0.024364258,0.109570724,0.009870164,13.55787745,-1.528303347,0,,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
66,-0.598287642,Joe Henderson,Snap Your Fingers,-0.874458448,10.80387245,-0.488680433,0.01144757,-0.305761665,13.62038338,-2.816510922,0,"rock and roll, pop",r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
68,-0.630592386,Chris Montez,Let's Dance,-0.874458448,14.52842507,-0.594204701,-0.593461398,-0.25315636,13.49433258,1.034092491,0,r&b,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
94,-0.980971622,Chris Montez,The More I See You,0.515091963,14.07260326,-0.594204701,-0.593461398,-0.25315636,13.73985882,0.332744438,0,rock and roll,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
69,-0.646390163,Johnny Crawford,Cindy's Birthday,-0.874458448,11.48996385,-0.596020917,-1.334906873,-1.515683674,10.47687807,1.013085778,0,,easyListening,0,0,1,0,0,0,0,0,0,0,0,0,0
71,-0.677310225,Barbara Lynn,You'll Lose A Good Thing,-0.874458448,14.32053559,-0.961588759,-0.36841961,-0.410972274,13.41189068,0.908644912,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
72,-0.692445137,The Crystals,Uptown,-0.874458448,12.83385697,-0.051568933,0.067960406,0.325501992,13.19492143,-0.361064462,0,rhythm & blues,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
56,-0.420490622,The Crystals,Da Doo Ron Ron,-0.527070846,15.69683022,-0.051568933,0.067960406,0.325501992,14.55541618,1.141414043,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
68,-0.630592386,The Crystals,Then He Kissed Me,-0.527070846,16.75383011,-0.051568933,0.067960406,0.325501992,14.35966327,2.394166849,0,"r&b, pop, doo-wop",rock,0,0,0,0,0,0,0,0,0,1,0,0,0
74,-0.722094348,Dickey Lee,Patches,-0.874458448,10.01081613,-1.386640761,-1.277441302,-1.305262455,11.57478442,-1.563968289,1,"pop, rock",country,0,1,0,0,0,0,0,0,0,0,0,0,0
71,-0.677310225,Dickey Lee,Laurie (Strange Things Happen),0.16770436,9.849981285,-1.386640761,-1.277441302,-1.305262455,11.90942253,-2.059441245,0,,country,0,1,0,0,0,0,0,0,0,0,0,0,0
79,-0.792846898,Larry Finnegan,Dear One,-0.874458448,12.62882415,-2.242972492,-1.279729225,-1.620894284,10.7040337,1.924790443,0,,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
80,-0.806458757,James Darren,Her Royal Majesty,-0.874458448,10.08230297,-0.391485972,-0.978287769,-1.042235931,11.40138235,-1.319079377,0,pop,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
81,-0.819901521,Walter Brennan,Old Rivers,-0.874458448,11.07921519,-0.031256754,-1.47910984,-1.515683674,11.24383973,-0.164624539,0,,country,0,1,0,0,0,0,0,0,0,0,0,0,0
83,-0.846296208,Billy Vaughn,A Swingin' Safari,-0.874458448,12.87408918,-0.960255512,-0.4092274,-0.042735141,12.63205006,0.242039116,0,country,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
87,-0.897229305,Billy Joe and The Checkmates,Percolator (Twist),-0.874458448,9.96236948,-0.83205411,-2.679659352,-2.304763245,9.656900811,0.305468669,0,,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
89,-0.921824194,Jimmy Soul,Twistin' Matilda,-0.874458448,10.21921029,-1.673982188,-0.992593119,-0.831814712,11.59902749,-1.379817207,0,,pop,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0.088113718,Jimmy Soul,If You Wanna Be HappyIf You Wanna Be Happy,-0.527070846,14.72617107,-1.673982188,-0.992593119,-0.831814712,13.32061785,1.405553219,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
91,-0.945872485,Jimmy Smith,Walk On The Wild Side,-0.874458448,12.93529377,-0.387096079,0.054805769,0.009870164,12.6883094,0.246984367,0,doo-wop,instrumental,0,0,0,0,1,0,0,0,0,0,0,0,0
92,-0.957699144,King Curtis,Soul Twist,-0.874458448,10.50334002,-0.514194493,-0.30808019,-0.305761665,13.40261023,-2.899270208,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
94,-0.980971622,The Ikettes,I'm Blue (The Gong-Gong Song),-0.874458448,12.973629,-0.073898667,-1.233106444,-1.410473065,11.97184592,1.00178308,0,,r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
95,-0.992422824,The Kingston Trio,Where Have All The Flowers Gone?,-0.874458448,13.36882025,1.091381439,-0.110496168,-0.410972274,12.53335858,0.835461669,0,"blues, r&b, rock 'n' roll",folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
98,-1.026066836,"Peter, Paul and Mary",If I Had A Hammer,-0.874458448,13.3859177,-0.329731283,0.538345164,0.325501992,13.47569758,-0.089779879,1,,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
16,0.935159938,"Peter, Paul and Mary","Puff, The Magic Dragon",-0.527070846,15.78738109,-0.329731283,0.538345164,0.325501992,14.53956846,1.247812631,0,folk,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
17,0.869556304,"Peter, Paul and Mary",Blowin' In The Wind,-0.527070846,14.68636617,-0.329731283,0.538345164,0.325501992,14.50746857,0.178897602,1,"folk, pop",folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
91,-0.945872485,"Peter, Paul and Mary",I Dig Rock And Roll Music,0.862479565,13.22071076,-0.329731283,0.538345164,0.325501992,14.03614541,-0.815434653,0,folk,folkORfunk,0,0,0,1,0,0,0,0,0,0,0,0,0
99,-1.037053007,Ronnie and The Hi-lites,I Wish That We Were Married,-0.874458448,9.391494581,-1.905766324,-2.736042867,-2.462579159,9.404078599,-0.012584018,0,"folk rock, psychedelic folk",pop,0,0,0,0,0,0,1,0,0,0,0,0,0
100,-1.047928762,The Beach Boys,Surfin' Safari,-0.874458448,15.66412835,1.945538925,1.411629809,1.377608087,15.44615657,0.217971782,0,,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3.185382973,The Beach Boys,Surfin' U.S.A.,-0.527070846,17.51145219,1.945538925,1.411629809,1.377608087,17.62175963,-0.110307436,0,,rock,0,0,0,0,0,0,0,0,0,1,0,0,0
36,0.057629209,The Beach Boys,Surfer Girl,-0.527070846,15.68076798,1.945538925,1.411629809,1.377608087,16.09134832,-0.410580336,0,"surf rock, rock and roll",rock,0,0,0,0,0,0,0,0,0,1,0,0,0
97,-1.014967985,The Beach Boys,Shut Down,-0.527070846,13.88031748,1.945538925,1.411629809,1.377608087,15.56652603,-1.68620855,0,"surf rock, rock and roll",rock,0,0,0,0,0,0,0,0,0,1,0,0,0
5,2.193838623,The Beach Boys,I Get Around,-0.179683243,17.4127703,1.945538925,1.411629809,1.377608087,16.21060275,1.202167543,0,"hot rod rock, car song",pop,0,0,0,0,0,0,1,0,0,0,0,0,0
11,1.340626413,The Beach Boys,"Help Me, Rhonda",0.16770436,15.54456556,1.945538925,1.411629809,1.377608087,16.9276029,-1.383037342,0,"california sound, pop, surf vocal, car song",rock,0,0,0,0,0,0,0,0,0,1,0,0,0
49,-0.275992491,The Beach Boys,California Girls,0.16770436,16.54596555,1.945538925,1.411629809,1.377608087,14.96866214,1.577303418,0,rock and roll,popRock,0,0,0,0,0,0,0,1,0,0,0,0,0
33,0.151786703,The Beach Boys,Good Vibrations,0.515091963,18.20908475,1.945538925,1.411629809,1.377608087,16.54309487,1.665989884,0,"pop rock, art pop, california sound",r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
61,-0.513036606,The Beach Boys,Sloop John B,0.515091963,16.65157472,1.945538925,1.411629809,1.377608087,16.1248465,0.52672822,0,"psychedelic rock, art pop, acid rock, psychedelic pop, avant-pop, r&b",rock,0,0,0,0,0,0,0,0,0,1,0,0,0
79,-0.792846898,The Beach Boys,Barbara Ann,0.515091963,16.2948432,1.945538925,1.411629809,1.377608087,16.08088522,0.213957979,0,"folk rock, chamber pop",r&b,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3.935457318,Jimmy Gilmer and The Fireballs,Sugar Shack,-0.527070846,12.3292942,-1.017923572,-2.327255071,-1.463078369,14.18991179,-1.860617588,0,"rock and roll, doo-wop",rock,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2.746617609,Skeeter Davis,The End Of The World,-0.527070846,16.09880243,-0.082873124,-0.190943755,-0.095340446,14.92732552,1.171476904,0,"garage rock, rock and roll",country,0,1,0,0,0,0,0,0,0,0,0,0,0
43,-0.134644664,Skeeter Davis,I Can't Stay Mad at You,-0.527070846,12.55332584,-0.082873124,-0.190943755,-0.095340446,13.51752261,-0.964196766,0,country,country,0,1,0,0,0,0,0,0,0,0,0,0,0
